name,new-domain,new-check,new-base,old-domain,old-check,old-base,old-uri,new-uri,old-fullurl,new-fullurl,incoming-uri,redirect-uri
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,runtime-parameters-variables,cells-flows-manual/building-your-own-flows/runtime-parameters-and-variables,,,en/docs/cells-flows/runtime-parameters-variables,cells-v4/cellsflows/cells-flows-manual/building-your-own-flows/runtime-parameters-and-variables
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,combining-multiple-triggers,cells-flows-manual/building-your-own-flows/combining-multiple-triggers,,,en/docs/cells-flows/combining-multiple-triggers,cells-v4/cellsflows/cells-flows-manual/building-your-own-flows/combining-multiple-triggers
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,webhooks-buttons,cells-flows-manual/providing-end-user-interactions/webhooks-buttons,,,en/docs/cells-flows/webhooks-buttons,cells-v4/cellsflows/cells-flows-manual/providing-end-user-interactions/webhooks-buttons
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,smart-forms,cells-flows-manual/providing-end-user-interactions/smart-forms,,,en/docs/cells-flows/smart-forms,cells-v4/cellsflows/cells-flows-manual/providing-end-user-interactions/smart-forms
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,using-golang-templates,cells-flows-manual/scripting-capabilities/using-golang-templates,,,en/docs/cells-flows/using-golang-templates,cells-v4/cellsflows/cells-flows-manual/scripting-capabilities/using-golang-templates
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,templates-functions,cells-flows-manual/scripting-capabilities/templates-functions,,,en/docs/cells-flows/templates-functions,cells-v4/cellsflows/cells-flows-manual/scripting-capabilities/templates-functions
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,anko-pseudo-script,cells-flows-manual/scripting-capabilities/anko-pseudo-script,,,en/docs/cells-flows/anko-pseudo-script,cells-v4/cellsflows/cells-flows-manual/scripting-capabilities/anko-pseudo-script
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,using-javascript,cells-flows-manual/scripting-capabilities/using-javascript,,,en/docs/cells-flows/using-javascript,cells-v4/cellsflows/cells-flows-manual/scripting-capabilities/using-javascript
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,live-playground,cells-flows-manual/scripting-capabilities/live-playground,,,en/docs/cells-flows/live-playground,cells-v4/cellsflows/cells-flows-manual/scripting-capabilities/live-playground
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,scripting-cheatsheet,cells-flows-manual/scripting-capabilities/scripting-cheatsheet,,,en/docs/cells-flows/scripting-cheatsheet,cells-v4/cellsflows/cells-flows-manual/scripting-capabilities/scripting-cheatsheet
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,creating-renaming-deleting,cells-flows-manual/managing-flows/creating-renaming-and-deleting,,,en/docs/cells-flows/creating-renaming-deleting,cells-v4/cellsflows/cells-flows-manual/managing-flows/creating-renaming-and-deleting
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,importexport-json-file,cells-flows-manual/managing-flows/import-export-json-file,,,en/docs/cells-flows/importexport-json-file,cells-v4/cellsflows/cells-flows-manual/managing-flows/import-export-json-file
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,templates-presets,cells-flows-manual/managing-flows/templates-and-presets,,,en/docs/cells-flows/templates-presets,cells-v4/cellsflows/cells-flows-manual/managing-flows/templates-and-presets
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,flows-versioning,cells-flows-manual/managing-flows/flows-versioning,,,en/docs/cells-flows/flows-versioning,cells-v4/cellsflows/cells-flows-manual/managing-flows/flows-versioning
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,detect-metadata-change,preset-flows/intelligent-file-management/detect-metadata-change,,,en/docs/cells-flows/detect-metadata-change,cells-v4/cellsflows/preset-flows/intelligent-file-management/detect-metadata-change
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,move-files-automatically,preset-flows/intelligent-file-management/move-files-automatically,,,en/docs/cells-flows/move-files-automatically,cells-v4/cellsflows/preset-flows/intelligent-file-management/move-files-automatically
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,personal-files-preset,preset-flows/intelligent-file-management/personal-files-preset,,,en/docs/cells-flows/personal-files-preset,cells-v4/cellsflows/preset-flows/intelligent-file-management/personal-files-preset
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,backup-personal-files,preset-flows/efficient-system-maintenance/backup-personal-files,,,en/docs/cells-flows/backup-personal-files,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/backup-personal-files
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,disable-links-older,preset-flows/efficient-system-maintenance/disable-links-older,,,en/docs/cells-flows/disable-links-older,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/disable-links-older
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,empty-all-recycles,preset-flows/efficient-system-maintenance/empty-all-recycles,,,en/docs/cells-flows/empty-all-recycles,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/empty-all-recycles
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,purge-activities,preset-flows/efficient-system-maintenance/purge-activities,,,en/docs/cells-flows/purge-activities,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/purge-activities
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,purge-files-activities,preset-flows/efficient-system-maintenance/purge-files-activities,,,en/docs/cells-flows/purge-files-activities,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/purge-files-activities
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,purge-users-notifications,preset-flows/efficient-system-maintenance/purge-users-notifications,,,en/docs/cells-flows/purge-users-notifications,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/purge-users-notifications
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,truncate-logs,preset-flows/efficient-system-maintenance/truncate-logs,,,en/docs/cells-flows/truncate-logs,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/truncate-logs
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,unlock-public-links,preset-flows/efficient-system-maintenance/unlock-public-links,,,en/docs/cells-flows/unlock-public-links,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/unlock-public-links
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,capture-snapshots,preset-flows/efficient-system-maintenance/capture-snapshots,,,en/docs/cells-flows/capture-snapshots,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/capture-snapshots
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,check-software-updates,preset-flows/efficient-system-maintenance/check-software-updates,,,en/docs/cells-flows/check-software-updates,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/check-software-updates
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,daily-snapshots-flat,preset-flows/efficient-system-maintenance/daily-snapshots-flat,,,en/docs/cells-flows/daily-snapshots-flat,cells-v4/cellsflows/preset-flows/efficient-system-maintenance/daily-snapshots-flat
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,import-users-csv,preset-flows/automated-identity-and-access-management/import-users-csv,,,en/docs/cells-flows/import-users-csv,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/import-users-csv
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,list-locked-users,preset-flows/automated-identity-and-access-management/list-locked-users,,,en/docs/cells-flows/list-locked-users,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/list-locked-users
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,modify-user-login,preset-flows/automated-identity-and-access-management/modify-a-user-login,,,en/docs/cells-flows/modify-user-login,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/modify-a-user-login
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,batch-create-links,preset-flows/automated-identity-and-access-management/batch-create-links,,,en/docs/cells-flows/batch-create-links,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/batch-create-links
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,role-each-workspace,preset-flows/automated-identity-and-access-management/role-for-each-workspace,,,en/docs/cells-flows/role-each-workspace,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/role-for-each-workspace
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,batch-delete-link,preset-flows/automated-identity-and-access-management/batch-delete-link,,,en/docs/cells-flows/batch-delete-link,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/batch-delete-link
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,ws-first-connection,preset-flows/automated-identity-and-access-management/ws-first-connection,,,en/docs/cells-flows/ws-first-connection,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/ws-first-connection
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,clear-otp-setup,preset-flows/automated-identity-and-access-management/clear-otp-setup,,,en/docs/cells-flows/clear-otp-setup,cells-v4/cellsflows/preset-flows/automated-identity-and-access-management/clear-otp-setup
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,export-audits-report,preset-flows/data-analysis-insights-and-reporting/export-audits-report,,,en/docs/cells-flows/export-audits-report,cells-v4/cellsflows/preset-flows/data-analysis-insights-and-reporting/export-audits-report
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,export-users-permissions,preset-flows/data-analysis-insights-and-reporting/export-users-permissions,,,en/docs/cells-flows/export-users-permissions,cells-v4/cellsflows/preset-flows/data-analysis-insights-and-reporting/export-users-permissions
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,folder-content-report,preset-flows/data-analysis-insights-and-reporting/folder-content-report,,,en/docs/cells-flows/folder-content-report,cells-v4/cellsflows/preset-flows/data-analysis-insights-and-reporting/folder-content-report
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,purge-files-older,preset-flows/data-analysis-insights-and-reporting/purge-files-older,,,en/docs/cells-flows/purge-files-older,cells-v4/cellsflows/preset-flows/data-analysis-insights-and-reporting/purge-files-older
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,read-license-stats,preset-flows/data-analysis-insights-and-reporting/read-license-stats,,,en/docs/cells-flows/read-license-stats,cells-v4/cellsflows/preset-flows/data-analysis-insights-and-reporting/read-license-stats
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,storage-usage,preset-flows/data-analysis-insights-and-reporting/storage-usage,,,en/docs/cells-flows/storage-usage,cells-v4/cellsflows/preset-flows/data-analysis-insights-and-reporting/storage-usage
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,smartform-submission,preset-flows/workflow-automation/smartform-submission,,,en/docs/cells-flows/smartform-submission,cells-v4/cellsflows/preset-flows/workflow-automation/smartform-submission
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,validation-workflow,preset-flows/workflow-automation/validation-workflow,,,en/docs/cells-flows/validation-workflow,cells-v4/cellsflows/preset-flows/workflow-automation/validation-workflow
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,create-smartform,preset-flows/workflow-automation/create-smartform,,,en/docs/cells-flows/create-smartform,cells-v4/cellsflows/preset-flows/workflow-automation/create-smartform
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,pdf-thumbnails,preset-flows/data-formatting-and-conversion/pdf-thumbnails,,,en/docs/cells-flows/pdf-thumbnails,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/pdf-thumbnails
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,recompute-hashes,preset-flows/data-formatting-and-conversion/recompute-hashes,,,en/docs/cells-flows/recompute-hashes,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/recompute-hashes
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,scan-antivirus,preset-flows/data-formatting-and-conversion/scan-with-antivirus,,,en/docs/cells-flows/scan-antivirus,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/scan-with-antivirus
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,tika-contents-extraction,preset-flows/data-formatting-and-conversion/tika-contents-extraction,,,en/docs/cells-flows/tika-contents-extraction,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/tika-contents-extraction
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,users-pdf-actions,preset-flows/data-formatting-and-conversion/users-pdf-actions,,,en/docs/cells-flows/users-pdf-actions,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/users-pdf-actions
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,broken-thumbnails,preset-flows/data-formatting-and-conversion/broken-thumbnails,,,en/docs/cells-flows/broken-thumbnails,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/broken-thumbnails
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,convert-tools,preset-flows/data-formatting-and-conversion/convert-tools,,,en/docs/cells-flows/convert-tools,cells-v4/cellsflows/preset-flows/data-formatting-and-conversion/convert-tools
cells-v4,https://pydio.github.io/docs,200,cellsflows,https://pydio.com,200,en/docs/cells-flows,user-metadata,actions/files-folders-operations/user-metadata,,,en/docs/cells-flows/user-metadata,cells-v4/cellsflows/actions/files-folders-operations/user-metadata
